wdatewBTC-USwETH-USwBTC-RussiawETH-RussiawBTC-UkrainewETH-UkrainewBTC-AfghanistanwETH-AfghanistanwBTC-SingaporewETH-Singapore
0w2022-01-02w32w49w41w51w33w46w60w0w25w54
1w2022-01-03w36w57w35w47w35w28w68w43w34w59
2w2022-01-04w36w57w39w57w37w47w15w0w33w48
3w2022-01-05w39w61w46w51w44w74w61w0w35w56
4w2022-01-06w58w76w67w89w65w91w43w45w60w90
5w2022-01-07w56w84w63w66w64w100w34w0w56w84
6w2022-01-08w48w73w59w85w57w88w31w0w40w59
7w2022-01-09w44w68w56w94w54w76w84w0w42w66
8w2022-01-10w47w70w52w76w57w63w50w0w51w71
9w2022-01-11w45w71w47w65w43w89w66w52w43w64
10w2022-01-12w40w67w46w81w45w61w33w0w36w50
11w2022-01-13w39w59w47w78w44w61w35w56w38w51
12w2022-01-14w37w56w41w94w42w54w18w0w30w54
13w2022-01-15w31w49w45w60w42w75w29w0w37w52
14w2022-01-16w32w50w37w70w37w55w0w45w26w51
15w2022-01-17w36w52w33w67w32w55w42w0w34w63
16w2022-01-18w38w52w38w68w36w49w42w0w33w51
17w2022-01-19w35w56w38w75w41w68w31w48w34w59
18w2022-01-20w35w54w43w60w38w70w30w47w39w40
19w2022-01-21w83w93w75w78w71w76w16w0w63w86
20w2022-01-22w98w100w100w88w100w86w66w0w100w97
21w2022-01-23w63w73w81w83w79w66w66w52w70w81
22w2022-01-24w100w93w84w100w79w85w69w0w85w100
23w2022-01-25w74w77w69w83w62w80w87w0w72w69
24w2022-01-26w57w70w70w85w62w55w42w0w64w83
25w2022-01-27w53w60w58w59w53w58w18w0w54w66
26w2022-01-28w49w53w52w84w55w50w20w62w53w65
27w2022-01-29w42w52w53w92w47w67w18w0w39w52
28w2022-01-30w40w50w53w89w48w62w35w0w30w53
29w2022-01-31w42w52w50w65w42w42w37w0w43w52
30w2022-02-01w40w55w49w64w43w58w49w0w40w89
31w2022-02-02w38w50w46w70w44w52w17w0w48w71
32w2022-02-03w39w47w43w55w46w63w18w0w45w59
33w2022-02-04w42w53w47w62w45w76w100w0w37w83
34w2022-02-05w44w57w56w75w50w80w48w0w45w65
35w2022-02-06w36w45w51w66w42w46w32w100w33w45
36w2022-02-07w46w54w53w66w46w48w0w60w36w60
37w2022-02-08w43w51w55w68w49w56w17w55w50w70
38w2022-02-09w45w47w48w74w45w62w38w60w42w60
39w2022-02-10w41w49w47w63w39w63w77w0w35w56
40w2022-02-11w38w41w41w49w37w49w41w0w36w44
41w2022-02-12w35w45w44w68w41w55w0w0w38w69
42w2022-02-13w32w37w39w60w38w44w0w0w33w56
43w2022-02-14w39w37w37w56w32w55w61w49w33w58
44w2022-02-15w39w47w40w65w37w61w32w0w34w46
45w2022-02-16w37w41w37w54w33w46w17w0w31w43
46w2022-02-17w38w38w43w77w37w37w52w54w32w44
47w2022-02-18w38w38w44w54w42w70w0w0w34w47
